internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
185952,Coryphopterus thrix,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,thrix,,,,,"Böhlke &amp; Robins, 1960",
185953,Coryphopterus kuna,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,kuna,,,,,"Victor, 2007",
185954,Coryphopterus eidolon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,eidolon,,,,,"Böhlke &amp; Robins, 1960",
185955,Coryphopterus tortugae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,tortugae,,,,,"(Jordan, 1904)","This species is easily confused with <em>Coryphopterus glaucofraenum</em> and <em>C. venezuelae</em>.<span style=""font-style: italic;""><br/><br/></span>"
185956,Coryphopterus venezuelae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,venezuelae,,,,,"Cervigón, 1966","This species is often confused with <span style=""font-style: italic;"">C. glaucofraenum </span>and <span style=""font-style: italic;"">C. tortugae.&#160;</span>Although genetically distinct, <em>C. glaucofraenum</em> and <em>C. venezuelae</em> are extremely similar (Baldwin <em>et al</em>. 2009). There are some unresolved taxonomic issues surrounding the synonimization of <em>Coryphopterus bol</em> (described from Puerto Rico in 2008) under <em>C. venezuelae</em> (Collette and Smith-Vaniz 2013)."
185957,Coryphopterus glaucofraenum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,glaucofraenum,,,,,"Gill, 1863","This species is sometimes misidentified as <em>Coryphopterus tortugae</em> or <em>C. venezuelae</em>. Furthermore, although genetically distinct, <em>C. glaucofraenum</em> and <em>C. venezuelae</em> are extremely similar (Baldwin <em>et al.</em> 2009)."
185958,Coryphopterus lipernes,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,lipernes,,,,,"Böhlke &amp; Robins, 1962",
185959,Coryphopterus punctipectophorus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,punctipectophorus,,,,,"Springer, 1960",
185960,Coryphopterus personatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,personatus,,,,,"(Jordan &amp; Thompson, 1905)",This species is easily confused with <em>Coryphopterus hyalinus</em>.&#160;<em><em>Coryphopterus</em> hyalinus</em> and <em>C. personatus</em> are genetically distinct (Baldwin<em> et al</em>. 2009).
185961,Coryphopterus alloides,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,alloides,,,,,"Böhlke &amp; Robins, 1960",Older records of <em>Coryphopterus </em>in the western Atlantic may need to be verified as the genus has recently been revised (Baldwin <em>et al</em>. 2009).
185962,Coryphopterus dicrus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Coryphopterus,dicrus,,,,,"Böhlke &amp; Robins, 1960",Older records of&#160;<em>Coryphopterus&#160;</em>in the western Atlantic may need to be verified as the genus has recently been revised (Baldwin&#160;<em>et al</em>. 2009).
185977,Elacatinus atronasus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,atronasus,,,,,"(Böhlke &amp; Robins, 1968)",
185978,Elacatinus genie,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,genie,,,,,"(Böhlke &amp; Robins, 1968)","This species is positively known from Bahamas. The different colour morph in the Cayman Islands, believed to be an undescribed species (Colin 2010), is <em>E. cayman</em> (Victor 2014). For this assessment, we consider only the Bahamas distribution for this species."
185979,Elacatinus jarocho,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,jarocho,,,,,"Taylor &amp; Akins, 2007",
185980,Elacatinus prochilos,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,prochilos,,,,,"(Böhlke &amp; Robins, 1968)",
185988,Elacatinus evelynae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,evelynae,,,,,"(Böhlke &amp; Robins, 1968)","This species is found in three colour morphs, a yellow-blue, a yellow and a white form which may represent three separate species (Colin 2010). The very similar cryptic species <em>E. cayman</em> has been confused with this species (Victor 2014)."
186014,Gobiosoma hildebrandi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Gobiosoma,hildebrandi,,,,,"(Ginsburg, 1939)",
186023,Lipogramma flavescens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GRAMMATIDAE,Lipogramma,flavescens,,,,,"Gilmore &amp; Jones, 1988","Some references treat the genus <span style=""font-style: italic;"">Lipogramma </span>as neuter."
186029,Lythrypnus heterochroma,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lythrypnus,heterochroma,,,,,"Ginsburg, 1939",This genus is currently being studied using molecular techniques and many  additional species are likely to be described and valid species may be  redefined.
186030,Lythrypnus spilus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lythrypnus,spilus,,,,,"Böhlke &amp; Robins, 1960",This genus is currently being studied using molecular techniques and many  additional species are likely to be described and valid species may be  redefined.
186031,Lythrypnus okapia,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lythrypnus,okapia,,,,,"Robins &amp; Böhlke, 1964",This genus is currently being studied using molecular techniques and many  additional species are likely to be described and valid species may be  redefined.
186032,Lythrypnus minimus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Lythrypnus,minimus,,,,,"Garzón &amp; Acero P., 1988",This genus is currently being studied using molecular techniques and many  additional species are likely to be described and valid species may be  redefined.
186045,Priolepis hipoliti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Priolepis,hipoliti,,,,,"(Metzelaar, 1922)",
187608,Halichoeres burekae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Halichoeres,burekae,,,,,"Weaver &amp; Rocha, 2007",
188304,Abudefduf abdominalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Abudefduf,abdominalis,,,,,"(Quoy &amp; Gaimard, 1825)",
190132,Haemulon plumierii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Haemulon,plumierii,,,,,"(Lacepède, 1801)","Three distinct lineages of this species have been identified through mitochondrial DNA analysis: 1) a northern type found from the Carolinas south to the Florida Keys, and off Panama City, Florida; 2) a southern form found in the Florida Keys, Yucatan, Belize and Puerto Rico; and 3) a third found exclusively in Trinidad (Chapman <span style=""font-style: italic;"">et al.</span> 1999)."
190138,Rhomboplites aurorubens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Rhomboplites,aurorubens,,,,,"(Cuvier, 1829)",
190327,Centropomus parallelus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTROPOMIDAE,Centropomus,parallelus,,,,,"Poey, 1860","This species was previously thought to be confused with&#160;<span style=""font-style: italic;"">C. mexicanus </span>off&#160;Sao Paulo State (Brazil), however, it is now known these two species do not co-occur in this area."
190456,Ariopsis felis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Ariopsis,felis,,,,,"(Linnaeus, 1766)","This species is recorded here as <em>Ariopsis felis</em> (following Betancur <em>et al</em>. 2007, and Page <em>et al</em>. 2013). A revised (unified) nomenclature for Ariidae is currently underway (R. Betancur pers. comm. 2014)."
190973,Apogon planifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,APOGONIDAE,Apogon,planifrons,,,,,"Longley &amp; Hildebrand, 1940",
191834,Centropomus poeyi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTROPOMIDAE,Centropomus,poeyi,,,,,"Chávez, 1961",
193598,Takifugu vermicularis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,vermicularis,,,,,"(Temminck &amp; Schlegel, 1850)","This species is sometimes referred to as&#160;<span style=""font-style: italic;"">Takifugu vermicularis radiatus</span>&#160; in the literature."
193602,Takifugu bimaculatus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,bimaculatus,,,,,"(Richardson, 1845)",The economically important genus&#160;<em>Takifugu</em>&#160;has been recommended for further taxonomic studies based on morphological and molecular analyses (Yamanoue&#160;<em>et al.</em>&#160;2008)
193605,Takifugu chinensis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,chinensis,,,,,"(Abe, 1949)","Several genetic experiments have suggested that <span style=""font-style: italic;"">Takifugu chinensis</span> and <span style=""font-style: italic;"">T. rubripes</span> are very closely related and can possibly be regarded as the same species (Reza <span style=""font-style: italic;"">et</span> <span style=""font-style: italic;"">al. </span>2011).&#160;In China, <em>T. chinensis</em> is considered to be a junior synonym of <em>Takifugu pseudommus</em>. However, differences in the anal fin color of these two species makes it unlikely that they are the same species (Matsuura pers. comm. 2011).&#160;Skull structure of the two species is identical, however, and therefore further taxonomic studies are required. The economically important genus&#160;<em>Takifugu</em>&#160;has been recommended for further taxonomic studies based on morphological and molecular analyses (Yamanoue&#160;<em>et al.</em>&#160;2008). We accept the taxonomic validity of <em>T. chinensis.</em>"
193612,Takifugu rubripes,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,rubripes,,,,,"(Temminck &amp; Schlegel, 1850)","Although this species is validated in the Catalog of Fishes, molecular  data gathered from analysis of mitochondria and nuclear DNA strongly  indicated that <span style=""font-style: italic;"">T. rubripes and T.</span><span style=""font-style: italic;""> pseudommus</span> should be regarded as the same species (Song <span style=""font-style: italic;"">et al.</span> 2001)."
193624,Takifugu reticularis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,reticularis,,,,,"(Tien, Cheng &amp; Wang, 1975)",
193641,Takifugu coronoidus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,coronoidus,,,,,"Ni &amp; Li, 1992",
193654,Takifugu plagiocellatus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,plagiocellatus,,,,,"Li, 2002","This species was described in 2002, and little information exists about it."
193659,Takifugu exascurus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,exascurus,,,,,"(Jordan &amp; Snyder, 1901)",
193666,Takifugu flavidus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,flavidus,,,,,"(Li, Wang &amp; Wang, 1975)",
193667,Takifugu porphyreus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,porphyreus,,,,,"(Temminck &amp; Schlegel, 1850)",
193680,Takifugu variomaculatus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,variomaculatus,,,,,"Li &amp; Kuang, 2002",
193693,Takifugu pardalis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,pardalis,,,,,"(Temminck &amp; Schlegel, 1850)",
193696,Takifugu chrysops,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,chrysops,,,,,"(Hilgendorf, 1879)",The economically important genus&#160;<em>Takifugu</em>&#160;has been recommended for further taxonomic studies based on morphological and molecular analyses (Yamanoue&#160;<em>et al.</em>&#160;2008)
193772,Takifugu stictonotus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,stictonotus,,,,,"(Temminck &amp; Schlegel, 1850)",
193789,Takifugu alboplumbeus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,alboplumbeus,,,,,"(Richardson, 1845)","The economically important genus&#160;<em>Takifugu</em>&#160;has been recommended for further taxonomic studies based on morphological and molecular analyses (Yamanoue&#160;<em>et al.</em>&#160;2008), and we support this recommendation."
193793,Canthigaster rostrata,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Canthigaster,rostrata,,,,,"(Bloch, 1786)","The genus <span style=""font-style: italic;"">Canthigaster</span> is  hypothesized to undergo fast morphological/colour differentiation and  slow mtDNA evolution (Randall <span style=""font-style: italic;"">et al</span>. 2008).<br/><br/>Genetic analysis revealed no difference between three similar Atlantic species, <span style=""font-style: italic;"">C. rostrata,</span> <span style=""font-style: italic;"">C. figueiredoi</span>, and <span style=""font-style: italic;"">C. supramacula</span> (L.A. Rocha, unpublished data)."
193809,Takifugu pseudommus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,pseudommus,,,,,"(Chu, 1935)",
193810,Takifugu oblongus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,oblongus,,,,,"(Bloch, 1786)",
195874,Elacatinus lobeli,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,lobeli,,,,,"Randall &amp; Colin, 2009",
196440,Hippichthys albomaculosus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippichthys,albomaculosus,,,,,"Jenkins &amp; Mailautoka, 2010",
197277,Galaxias brevipinnis,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,brevipinnis,,,,,"Günther, 1866","The New Zealand and Australian populations of this species are likely to be split into separate species in the future, as genetic data indicate significant diversity between them (Waters and Wallis 2001). The New Zealand species will remain as <em>G</em>.&#160;<span style=""font-style: italic;"">brevipinnis</span>,<span style=""font-style: italic;"">&#160;</span>as it was originally described from New Zealand."
197279,Galaxias maculatus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,maculatus,,,,,"(Jenyns, 1842)",
197322,Gobiomorphus huttoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Gobiomorphus,huttoni,,,,,"(Ogilby, 1894)",
197325,Retropinna retropinna,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,RETROPINNIDAE,Retropinna,retropinna,,,,,"(Richardson, 1848)",
21341,Takifugu niphobles,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,niphobles,,,,,"(Jordan &amp; Snyder, 1901)",
21342,Takifugu poecilonotus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,poecilonotus,,,,,"(Temminck &amp; Schlegel, 1850)",
21343,Takifugu xanthopterus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,xanthopterus,,,,,"(Temminck &amp; Schlegel, 1850)",
60324,Chanos chanos,ANIMALIA,CHORDATA,GONORYNCHIFORMES,ACTINOPTERYGII,CHANIDAE,Chanos,chanos,,,,,"(Forsskål, 1775)",
8817,Galaxias argenteus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,argenteus,,,,,"(Gmelin, 1789)",
1086,Amblyrhynchus cristatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Amblyrhynchus,cristatus,,,,,"Bell, 1825",
132859,Oulastrea crispata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulastrea,crispata,,,,,"(Lamarck, 1816)",
132861,Calathiscus tantillus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Calathiscus,tantillus,,,,,"Claereboudt &amp; Al-Amri, 2004",A newly described species and genus.
132863,Acropora prostrata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,prostrata,,,,,"(Dana, 1846)",
132865,Alveopora japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,japonica,,,,,"Eguchi, 1968",
132866,Montipora angulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,angulata,,,,,"(Lamarck, 1816)",
132867,Acropora pectinatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pectinatus,,,,,"Veron, 2002",
132868,Goniastrea columella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,columella,,,,,"Crossland, 1948",
132870,Moseleya latistellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Moseleya,latistellata,,,,,"Quelch, 1884",
132871,Pectinia elongata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,elongata,,,,,"Rehberg, 1892",
132872,Favia vietnamensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,vietnamensis,,,,,"Veron, 2002",
132874,Scolymia lacera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Scolymia,lacera,,,,,"(M. Edwards &amp; Haime, 1849)","Synonymized with <em>Mussa angulosa</em> (Fenner 1993), and Veron (2000) agreed."
132875,Pocillopora kelleheri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,kelleheri,,,,,"Veron, 2002",
132876,Leptoseris tubulifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,tubulifera,,,,,"Vaughan, 1907",
132877,Fungia fralinae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,fralinae,,,,,"Nemenzo, 1955",
132879,Goniopora tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,tenella,,,,,"(Quelch, 1886)",
132882,Acropora japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,japonica,,,,,"Veron, 2002",
132884,Colpophyllia natans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Colpophyllia,natans,,,,,"(Houttuyn, 1772)",
132886,Acropora seriata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,seriata,,,,,"Ehrenberg, 1834",
132889,Porites nodifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,nodifera,,,,,"Klunzinger, 1879",
132890,Catalaphyllia jardinei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Catalaphyllia,jardinei,,,,,"(Saville-Kent, 1893)",
132891,Porites duerdeni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,duerdeni,,,,,"Vaughan, 1907",
132892,Montipora hodgsoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hodgsoni,,,,,"Veron, 2002",
132893,Platygyra crosslandi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,crosslandi,,,,,"Matthai, 1928",
132894,Favia veroni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,veroni,,,,,"Moll &amp; Borel-Best, 1984",
132896,Alveopora marionensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,marionensis,,,,,"Veron &amp; Pichon, 1982",
132898,Goniopora cellulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,cellulosa,,,,,"Veron, 1990",
132899,Favia rosaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rosaria,,,,,"Veron, 2002",
132900,Symphyllia radians,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Symphyllia,radians,,,,,"Milne Edwards &amp; Haime, 1849",
132901,Leptoseris amitoriensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,amitoriensis,,,,,"Veron, 1990",
132902,Fungia puishani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,puishani,,,,,"Veron &amp; DeVantier, 2000",Possibly a synonym of <em>F. fungites</em> (Hoeksema pers. comm.). Lyndon DeVantier considers <em>Fungia puishani</em> a valid species based on specimens observed and the specimen collected by him.
132905,Alveopora catalai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,catalai,,,,,"Wells, 1968",
132907,Echinomorpha nishihirai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinomorpha,nishihirai,,,,,"(Veron, 1990)",
132908,Acropora rosaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rosaria,,,,,"(Dana, 1846)",
132909,Acropora turaki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,turaki,,,,,"Wallace, 1994",
132910,Acropora divaricata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,divaricata,,,,,"(Dana, 1846)",
